序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
1,B16-X1,0.0,0.547,0,0,0
2,B16-X1,0.21,0.0974,0,0,0
3,B16-X1,0.3,0.282,0,0,0
4,B16-X1,0.48,0.187,0,0,0
5,B16-X1,0.53,0.668,0,0,0
6,B16-X1,0.92,3.21,0,0,0
7,B16-X1,1.88,2.2,1,1,1
8,B16-X1,2.56,3.23,1,1,1
9,B16-X1,3.55,2.41,1,1,1
10,B16-X1,4.26,3.5,1,1,1
11,B16-X1,5.31,2.35,1,1,1
12,B16-X1,6.06,3.73,1,1,1
13,B16-X1,7.24,2.41,1,1,1
14,B16-X1,8.01,2.27,1,1,1
15,B16-X1,8.68,2.14,1,1,1
16,B16-X1,9.35,2.67,1,1,1
17,B16-X1,10.21,2.6,1,1,1
18,B16-X1,11.04,2.34,1,1,1
19,B16-X1,11.79,2.34,1,1,1
20,B16-X1,12.54,2.84,1,1,1
21,B16-X1,13.45,2.41,1,1,1
22,B16-X1,14.22,2.54,1,1,1
23,B16-X1,15.03,2.82,1,1,1
24,B16-X1,15.68,1.75,1,1,1
25,B16-X1,16.23,2.47,1,1,1
26,B16-X1,17.01,2.64,1,1,1
27,B16-X1,17.84,0.525,1,1,1
28,B16-X1,18.28,0.264,2,2,2
29,B16-X1,18.15,0.734,2,2,2
30,B16-X1,18.06,0.593,2,2,2
31,B16-X1,18.0,0.772,2,2,2
32,B16-X1,18.13,0.184,2,2,2
33,B16-X1,18.21,0.23,2,2,2
34,B16-X1,18.24,0.103,2,2,2
35,B16-X1,18.2,0.308,2,2,2
36,B16-X1,18.0,0.211,2,2,2
37,B16-X1,17.8,0.0637,2,2,2
38,B16-X1,17.8,0.0524,2,2,2
39,B16-X1,17.75,0.258,2,2,2
40,B16-X1,17.7,0.131,2,2,2
41,B16-X1,17.67,1.14,2,2,2
42,B16-X1,18.35,2.05,2,2,2
43,B16-X1,19.47,0.503,2,2,2
44,B16-X1,19.12,0.333,2,2,2
45,B16-X1,18.94,0.472,2,2,2
46,B16-X1,18.53,0.534,2,2,2
47,B16-X1,18.06,0.295,2,2,2
48,B16-X1,17.92,0.312,2,2,2
49,B16-X1,17.71,0.302,2,2,2
50,B16-X1,17.8,0.134,2,2,2
51,B16-X1,17.89,0.299,2,2,2
52,B16-X1,17.83,0.34,2,2,2
53,B16-X1,17.71,1.68,2,2,2
54,B16-X1,18.33,0.843,2,2,2
55,B16-X1,17.67,0.336,2,2,2
56,B16-X1,17.35,0.355,2,2,2
57,B16-X1,17.01,1.95,2,2,2
58,B16-X1,18.85,1.32,2,2,2
59,B16-X1,19.86,0.13,2,2,2
60,B16-X1,19.74,0.0628,2,2,2
61,B16-X1,19.69,0.344,2,2,2
62,B16-X1,19.46,0.164,2,2,2
63,B16-X1,19.34,0.353,2,2,2
64,B16-X1,19.01,0.344,2,2,2
65,B16-X1,18.68,0.545,2,2,2
66,B16-X1,18.55,0.64,2,2,2
67,B16-X1,18.41,0.298,2,2,2
68,B16-X1,18.23,0.58,2,2,2
69,B16-X1,17.93,0.392,2,2,2
70,B16-X1,17.58,0.285,2,2,2
71,B16-X1,17.31,1.84,2,2,2
72,B16-X1,18.89,0.705,2,2,2
73,B16-X1,19.56,0.141,2,2,2
74,B16-X1,19.47,0.104,2,2,2
75,B16-X1,19.47,0.479,2,2,2
76,B16-X1,19.88,0.526,2,2,2
77,B16-X1,20.35,0.269,2,2,2
78,B16-X1,20.43,0.275,2,2,2
79,B16-X1,20.52,0.966,2,2,2
80,B16-X1,20.13,0.685,2,2,2
81,B16-X1,19.91,0.182,2,2,2
82,B16-X1,19.75,0.347,2,2,2
83,B16-X1,19.42,0.532,2,2,2
84,B16-X1,19.12,0.495,2,2,2
85,B16-X1,19.6,0.177,2,2,2
86,B16-X1,19.6,0.183,2,2,2
87,B16-X1,19.65,0.891,2,2,2
88,B16-X1,18.8,0.772,2,2,2
89,B16-X1,18.06,1.12,2,2,2
90,B16-X1,17.0,1.27,2,2,2
91,B16-X1,15.78,1.17,2,2,2
92,B16-X1,16.88,0.218,2,2,2
93,B16-X1,16.83,0.747,2,2,2
94,B16-X1,17.51,2.19,2,2,2
95,B16-X1,19.6,0.749,2,2,2
96,B16-X1,19.91,0.909,2,2,2
97,B16-X1,19.25,0.748,2,2,2
98,B16-X1,18.54,0.867,2,2,2
99,B16-X1,17.71,1.1,2,2,2
100,B16-X1,16.69,2.53,2,2,2
101,B16-X1,18.75,1.94,2,2,2
102,B16-X1,20.37,0.824,2,2,2
103,B16-X1,19.59,0.7,2,2,2
104,B16-X1,18.94,0.37,2,2,2
105,B16-X1,18.59,0.505,2,2,2
106,B16-X1,18.4,1.25,2,2,2
107,B16-X1,17.23,2.22,2,2,2
108,B16-X1,16.01,2.45,2,2,2
109,B16-X1,17.8,0.531,2,2,2
110,B16-X1,17.93,2.19,2,2,2
111,B16-X1,15.86,2.4,2,2,2
112,B16-X1,18.15,1.61,2,2,2
113,B16-X1,19.67,0.892,2,2,2
114,B16-X1,18.9,0.476,2,2,2
115,B16-X1,18.72,0.43,2,2,2
116,B16-X1,18.46,1.07,2,2,2
117,B16-X1,17.97,0.666,2,2,2
118,B16-X1,18.59,0.523,2,2,2
119,B16-X1,18.11,0.651,2,2,2
120,B16-X1,17.91,0.277,2,2,2
