序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
3411,B64-X51,0.0,0.547,0,0,0
3412,B64-X51,0.35,0.0252,0,0,0
3413,B64-X51,0.35,0.118,0,0,0
3414,B64-X51,0.44,0.126,0,0,0
3415,B64-X51,0.56,0.358,0,0,0
3416,B64-X51,0.22,0.186,0,0,0
3417,B64-X51,0.32,0.244,0,0,0
3418,B64-X51,0.55,0.132,0,0,0
3419,B64-X51,0.65,0.0548,0,0,0
3420,B64-X51,0.67,0.128,0,0,0
3421,B64-X51,0.78,0.244,0,0,0
3422,B64-X51,0.56,0.371,0,0,0
3423,B64-X51,0.6,0.106,0,0,0
3424,B64-X51,0.7,0.0128,0,0,0
3425,B64-X51,0.7,0.264,0,0,0
3426,B64-X51,0.8,0.246,0,0,0
3427,B64-X51,0.9,0.333,0,0,0
3428,B64-X51,0.8,0.205,0,0,0
3429,B64-X51,0.9,0.776,0,0,0
3430,B64-X51,0.3,0.296,0,0,0
3431,B64-X51,0.5,0.49,0,0,0
3432,B64-X51,0.8,0.0118,0,0,0
3433,B64-X51,0.8,0.107,0,0,0
3434,B64-X51,0.9,0.288,0,0,0
3435,B64-X51,0.7,1.64,0,0,0
3436,B64-X51,1.2,5.9,1,1,1
3437,B64-X51,3.0,4.44,1,1,1
3438,B64-X51,4.4,6.35,1,1,1
3439,B64-X51,5.9,6.28,1,1,1
3440,B64-X51,7.8,4.3,1,1,1
3441,B64-X51,9.1,4.76,1,1,1
3442,B64-X51,10.6,4.62,1,1,1
3443,B64-X51,12.0,4.21,1,1,1
3444,B64-X51,13.1,6.77,1,1,1
3445,B64-X51,15.2,6.91,1,1,1
3446,B64-X51,17.3,4.19,1,1,1
3447,B64-X51,18.6,6.5,1,1,1
3448,B64-X51,20.6,5.64,1,1,1
3449,B64-X51,22.2,4.28,1,1,1
3450,B64-X51,23.4,3.15,1,1,1
3451,B64-X51,24.4,1.14,1,1,1
3452,B64-X51,24.1,2.54,1,1,1
3453,B64-X51,24.9,4.73,1,1,1
3454,B64-X51,26.4,5.73,1,1,1
3455,B64-X51,28.2,2.92,1,1,1
3456,B64-X51,27.3,2.88,1,1,1
3457,B64-X51,28.0,5.68,1,1,1
3458,B64-X51,29.8,5.75,1,1,1
3459,B64-X51,31.6,2.95,1,1,1
3460,B64-X51,32.5,1.83,1,1,1
3461,B64-X51,34.2,0.919,1,1,1
3462,B64-X51,33.8,1.27,2,2,2
3463,B64-X51,34.8,1.27,2,2,2
3464,B64-X51,35.8,0.46,2,2,2
3465,B64-X51,35.4,0.636,2,2,2
3466,B64-X51,35.2,0.419,2,2,2
3467,B64-X51,35.0,0.512,2,2,2
3468,B64-X51,34.6,0.55,2,2,2
3469,B64-X51,34.2,0.626,2,2,2
3470,B64-X51,33.7,1.53,2,2,2
3471,B64-X51,35.1,0.547,2,2,2
3472,B64-X51,34.6,0.52,2,2,2
3473,B64-X51,34.3,0.668,2,2,2
3474,B64-X51,33.7,1.81,2,2,2
3475,B64-X51,35.4,0.729,2,2,2
3476,B64-X51,36.0,0.484,2,2,2
3477,B64-X51,35.7,0.104,2,2,2
3478,B64-X51,35.6,0.211,2,2,2
3479,B64-X51,35.5,0.365,2,2,2
3480,B64-X51,35.8,0.493,2,2,2
3481,B64-X51,35.7,0.264,2,2,2
3482,B64-X51,35.6,3.05,2,2,2
3483,B64-X51,33.3,0.209,2,2,2
3484,B64-X51,33.1,0.554,2,2,2
3485,B64-X51,33.4,0.394,2,2,2
3486,B64-X51,33.1,0.389,2,2,2
3487,B64-X51,32.8,0.861,2,2,2
3488,B64-X51,32.1,2.17,2,2,2
3489,B64-X51,33.4,1.22,2,2,2
3490,B64-X51,34.2,0.458,2,2,2
3491,B64-X51,34.0,1.06,2,2,2
3492,B64-X51,33.2,2.3,2,2,2
3493,B64-X51,35.4,1.16,2,2,2
3494,B64-X51,36.5,0.423,2,2,2
3495,B64-X51,36.1,0.554,2,2,2
3496,B64-X51,35.6,0.53,2,2,2
3497,B64-X51,36.1,0.525,2,2,2
3498,B64-X51,36.6,0.724,2,2,2
3499,B64-X51,36.1,0.829,2,2,2
3500,B64-X51,36.8,0.56,2,2,2
3501,B64-X51,36.8,3.04,2,2,2
3502,B64-X51,33.9,0.204,2,2,2
3503,B64-X51,33.8,0.483,2,2,2
3504,B64-X51,33.9,0.256,2,2,2
3505,B64-X51,33.8,0.268,2,2,2
3506,B64-X51,33.6,0.119,2,2,2
3507,B64-X51,33.7,0.841,2,2,2
3508,B64-X51,33.0,0.702,2,2,2
3509,B64-X51,32.6,0.747,2,2,2
3510,B64-X51,32.2,1.12,2,3,2
3511,B64-X51,32.1,0.449,2,2,2
3512,B64-X51,31.7,2.04,2,2,2
3513,B64-X51,32.4,0.547,2,2,2
3514,B64-X51,32.1,0.54,2,2,2
3515,B64-X51,31.6,0.537,2,2,2
3516,B64-X51,31.4,0.384,2,2,2
3517,B64-X51,31.2,0.266,2,2,2
3518,B64-X51,31.0,0.238,2,2,2
3519,B64-X51,30.8,0.435,2,2,2
3520,B64-X51,31.0,0.0989,2,2,2
3521,B64-X51,31.0,0.0989,2,3,2
