序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
3344,B64-X50,0.1,0.0276,0,0,0
3345,B64-X50,0.1,0.0341,0,0,0
3346,B64-X50,0.11,0.0251,0,0,0
3347,B64-X50,0.12,0.171,0,0,0
3348,B64-X50,0.15,0.17,0,0,0
3349,B64-X50,0.29,0.175,0,0,0
3350,B64-X50,0.45,0.172,0,0,0
3351,B64-X50,0.61,0.149,0,0,0
3352,B64-X50,0.75,0.11,0,0,0
3353,B64-X50,0.79,0.108,0,0,0
3354,B64-X50,0.84,0.111,0,0,0
3355,B64-X50,0.9,0.111,0,0,0
3356,B64-X50,0.97,0.119,0,0,0
3357,B64-X50,0.86,0.119,0,0,0
3358,B64-X50,0.75,0.102,0,0,0
3359,B64-X50,0.79,0.098,0,0,0
3360,B64-X50,0.83,0.133,0,0,0
3361,B64-X50,0.91,0.133,0,0,0
3362,B64-X50,1.0,0.134,0,0,0
3363,B64-X50,1.1,0.294,0,0,0
3364,B64-X50,1.21,0.319,0,0,0
3365,B64-X50,1.42,0.0829,0,0,0
3366,B64-X50,1.38,0.0852,0,0,0
3367,B64-X50,1.34,0.085,0,0,0
3368,B64-X50,1.38,0.117,0,0,0
3369,B64-X50,1.47,0.0944,0,0,0
3370,B64-X50,1.55,0.112,0,0,0
3371,B64-X50,1.65,0.0,0,0,0
3372,B64-X50,1.65,0.024,0,0,0
3373,B64-X50,1.63,0.157,0,0,0
3374,B64-X50,1.78,0.155,0,0,0
3375,B64-X50,1.93,0.231,0,0,0
3376,B64-X50,2.15,0.23,0,0,0
3377,B64-X50,2.37,0.14,0,0,0
3378,B64-X50,2.48,0.401,0,0,0
3379,B64-X50,2.59,3.31,0,0,0
3380,B64-X50,2.45,4.62,1,1,1
3381,B64-X50,6.77,5.3,1,1,1
3382,B64-X50,11.82,5.07,1,1,1
3383,B64-X50,16.56,4.81,1,1,1
3384,B64-X50,21.09,1.28,1,1,1
3385,B64-X50,22.19,1.19,1,1,1
3386,B64-X50,23.2,1.46,2,1,1
3387,B64-X50,22.4,0.749,2,2,2
3388,B64-X50,21.73,0.897,2,2,2
3389,B64-X50,20.91,0.801,2,2,2
3390,B64-X50,21.67,0.764,2,2,2
3391,B64-X50,21.36,0.724,2,2,2
3392,B64-X50,20.92,1.16,2,2,2
3393,B64-X50,21.97,1.11,2,2,2
3394,B64-X50,21.0,0.807,2,2,2
3395,B64-X50,20.57,0.822,2,2,2
3396,B64-X50,21.27,0.565,2,2,2
3397,B64-X50,21.53,1.59,2,2,2
3398,B64-X50,20.3,1.31,2,2,2
3399,B64-X50,21.53,1.11,2,2,2
3400,B64-X50,22.59,1.89,2,2,2
3401,B64-X50,23.69,1.09,2,2,2
3402,B64-X50,24.69,1.14,2,2,2
3403,B64-X50,25.53,0.423,2,2,2
3404,B64-X50,25.85,1.19,2,2,2
3405,B64-X50,26.96,0.605,2,2,2
3406,B64-X50,27.49,0.798,2,2,2
3407,B64-X50,28.25,0.595,2,2,2
3408,B64-X50,28.81,0.594,2,2,2
3409,B64-X50,29.37,0.18,2,2,2
3410,B64-X50,29.47,0.18,2,2,2
