序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
2058,B16-X5,0.0,0.605,0,0,0
2059,B16-X5,0.29,0.223,0,0,0
2060,B16-X5,0.35,0.498,0,0,0
2061,B16-X5,0.44,0.287,0,0,0
2062,B16-X5,0.7,0.17,0,0,0
2063,B16-X5,0.83,0.615,0,0,0
2064,B16-X5,1.4,0.279,0,0,0
2065,B16-X5,1.63,0.195,0,0,0
2066,B16-X5,1.78,0.121,0,0,0
2067,B16-X5,1.67,0.217,0,0,0
2068,B16-X5,1.57,0.138,0,0,0
2069,B16-X5,1.64,0.212,0,0,0
2070,B16-X5,1.75,0.239,0,0,0
2071,B16-X5,1.96,0.138,0,0,0
2072,B16-X5,1.83,0.0663,0,0,0
2073,B16-X5,1.81,0.625,0,0,0
2074,B16-X5,1.68,0.632,0,0,0
2075,B16-X5,1.75,1.48,0,0,0
2076,B16-X5,1.32,0.982,0,0,0
2077,B16-X5,0.71,0.155,0,0,0
2078,B16-X5,0.66,0.201,0,0,0
2079,B16-X5,0.74,0.226,0,0,0
2080,B16-X5,0.83,1.4,0,0,0
2081,B16-X5,1.1,0.563,0,0,0
2082,B16-X5,0.93,0.209,0,0,0
2083,B16-X5,0.74,0.111,0,0,0
2084,B16-X5,0.65,0.172,0,0,0
2085,B16-X5,0.81,0.253,0,0,0
2086,B16-X5,0.57,0.0432,0,0,0
2087,B16-X5,0.56,0.0422,0,0,0
2088,B16-X5,0.57,0.349,0,0,0
2089,B16-X5,0.78,0.27,0,0,0
2090,B16-X5,0.61,0.069,0,0,0
2091,B16-X5,0.66,0.0676,0,0,0
2092,B16-X5,0.7,0.284,0,0,0
2093,B16-X5,0.9,1.41,0,0,0
2094,B16-X5,1.41,0.166,0,0,0
2095,B16-X5,1.51,0.176,0,0,0
2096,B16-X5,1.67,0.354,0,0,0
2097,B16-X5,1.98,0.998,0,0,0
2098,B16-X5,2.55,4.58,1,1,1
2099,B16-X5,4.0,5.29,1,1,1
2100,B16-X5,5.65,4.45,1,1,1
2101,B16-X5,7.03,5.82,1,1,1
2102,B16-X5,8.89,4.8,1,1,1
2103,B16-X5,10.38,4.63,1,1,1
2104,B16-X5,11.85,4.45,1,1,1
2105,B16-X5,13.01,5.54,1,1,1
2106,B16-X5,14.63,4.73,1,1,1
2107,B16-X5,16.09,5.09,1,1,1
2108,B16-X5,17.64,4.14,1,1,1
2109,B16-X5,18.95,3.45,1,1,1
2110,B16-X5,20.03,2.37,1,1,1
2111,B16-X5,20.74,5.2,1,1,1
2112,B16-X5,22.41,4.49,1,1,1
2113,B16-X5,23.85,5.38,1,1,1
2114,B16-X5,25.55,4.84,1,1,1
2115,B16-X5,26.98,5.56,1,1,1
2116,B16-X5,28.58,4.77,1,1,1
2117,B16-X5,30.06,3.83,1,1,1
2118,B16-X5,33.71,0.3,1,1,1
2119,B16-X5,33.62,0.662,2,2,2
2120,B16-X5,33.31,0.235,2,2,2
2121,B16-X5,33.53,0.667,2,2,2
2122,B16-X5,33.31,1.97,2,2,2
2123,B16-X5,33.49,0.574,2,2,2
2124,B16-X5,33.1,0.788,2,2,2
2125,B16-X5,32.43,1.0,2,2,2
2126,B16-X5,33.31,1.64,2,2,2
2127,B16-X5,33.05,0.408,2,2,2
2128,B16-X5,32.96,0.354,2,2,2
2129,B16-X5,32.87,0.0,2,2,2
2130,B16-X5,32.87,0.4,2,2,2
2131,B16-X5,32.83,0.289,2,2,2
2132,B16-X5,32.56,0.561,2,2,2
2133,B16-X5,33.05,0.579,2,2,2
2134,B16-X5,33.49,0.696,2,2,2
2135,B16-X5,33.51,0.463,2,2,2
2136,B16-X5,33.53,0.349,2,2,2
2137,B16-X5,33.5,0.289,2,2,2
2138,B16-X5,33.49,0.805,2,2,2
2139,B16-X5,33.57,1.51,2,2,2
2140,B16-X5,33.62,0.768,2,2,2
2141,B16-X5,33.04,0.609,2,2,2
2142,B16-X5,32.48,0.292,2,2,2
2143,B16-X5,32.3,0.473,2,2,2
2144,B16-X5,31.9,2.31,2,2,2
2145,B16-X5,33.89,0.949,2,2,2
2146,B16-X5,34.5,1.24,2,2,2
2147,B16-X5,33.32,1.2,2,2,2
2148,B16-X5,32.17,2.4,2,2,2
2149,B16-X5,34.38,0.865,2,2,2
2150,B16-X5,34.98,0.444,2,2,2
2151,B16-X5,34.56,0.435,2,2,2
2152,B16-X5,34.15,0.248,2,2,2
2153,B16-X5,34.36,0.257,2,2,2
2154,B16-X5,34.58,0.368,2,2,2
