序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
2193,B16-X7,0.0,1.15,0,0,0
2194,B16-X7,0.44,0.0596,0,0,0
2195,B16-X7,0.4,0.0624,0,0,0
2196,B16-X7,0.35,0.0123,0,0,0
2197,B16-X7,0.35,0.0553,0,0,0
2198,B16-X7,0.4,0.493,0,0,0
2199,B16-X7,0.55,1.82,0,0,0
2200,B16-X7,1.08,2.98,1,1,1
2201,B16-X7,1.98,1.78,1,1,1
2202,B16-X7,2.55,3.01,1,1,1
2203,B16-X7,3.51,3.05,1,1,1
2204,B16-X7,4.48,3.52,1,1,1
2205,B16-X7,5.5,3.01,1,1,1
2206,B16-X7,6.3,3.47,1,1,1
2207,B16-X7,7.21,3.08,1,1,1
2208,B16-X7,8.17,3.09,1,1,1
2209,B16-X7,9.15,3.33,1,1,1
2210,B16-X7,10.21,3.19,1,1,1
2211,B16-X7,11.23,3.1,1,1,1
2212,B16-X7,12.22,3.57,1,1,1
2213,B16-X7,13.36,3.12,1,1,1
2214,B16-X7,14.31,3.61,1,1,1
2215,B16-X7,15.45,3.22,1,1,1
2216,B16-X7,16.41,3.1,1,1,1
2217,B16-X7,17.37,2.98,1,1,1
2218,B16-X7,18.29,3.51,1,1,1
2219,B16-X7,19.38,3.06,1,1,1
2220,B16-X7,20.35,3.51,1,1,1
2221,B16-X7,21.47,3.38,1,1,1
2222,B16-X7,22.54,3.1,1,1,1
2223,B16-X7,23.53,3.6,1,1,1
2224,B16-X7,24.68,3.16,1,1,1
2225,B16-X7,25.69,2.66,1,1,1
2226,B16-X7,26.54,2.11,1,1,1
2227,B16-X7,27.21,0.781,1,1,1
2228,B16-X7,27.42,1.25,1,1,1
2229,B16-X7,28.6,0.51,1,1,1
2230,B16-X7,29.05,0.477,1,1,1
2231,B16-X7,29.4,1.13,2,1,1
2232,B16-X7,30.01,0.623,2,2,2
2233,B16-X7,30.41,0.283,2,2,2
2234,B16-X7,30.23,0.316,2,2,2
2235,B16-X7,30.06,2.09,2,2,2
2236,B16-X7,32.05,1.19,2,2,2
2237,B16-X7,33.13,0.403,2,2,2
2238,B16-X7,32.78,0.351,2,2,2
2239,B16-X7,32.52,0.363,2,2,2
2240,B16-X7,32.21,0.343,2,2,2
2241,B16-X7,31.9,0.396,2,2,2
2242,B16-X7,31.63,0.451,2,2,2
2243,B16-X7,31.25,0.897,2,2,2
2244,B16-X7,32.1,0.771,2,2,2
2245,B16-X7,32.83,0.217,2,2,2
2246,B16-X7,32.7,0.768,2,2,2
2247,B16-X7,32.48,0.146,2,2,2
2248,B16-X7,32.39,0.446,2,2,2
2249,B16-X7,32.0,0.389,2,2,2
2250,B16-X7,31.64,0.474,2,2,2
2251,B16-X7,31.31,0.512,2,2,2
2252,B16-X7,30.98,0.0686,2,2,2
2253,B16-X7,31.02,0.0749,2,2,2
2254,B16-X7,31.07,0.798,2,2,2
2255,B16-X7,30.5,0.795,2,2,2
2256,B16-X7,29.98,0.943,2,2,2
2257,B16-X7,30.76,1.19,2,2,2
2258,B16-X7,31.82,0.166,2,2,2
2259,B16-X7,31.82,0.284,2,2,2
2260,B16-X7,31.76,0.139,2,2,2
2261,B16-X7,31.68,0.343,2,2,2
2262,B16-X7,31.35,0.29,2,2,2
2263,B16-X7,31.07,0.409,2,2,2
2264,B16-X7,30.77,0.285,2,2,2
2265,B16-X7,30.59,0.334,2,2,2
2266,B16-X7,30.68,0.977,2,2,2
2267,B16-X7,30.76,0.552,2,2,2
2268,B16-X7,30.33,0.482,2,2,2
2269,B16-X7,30.37,0.17,2,2,2
2270,B16-X7,30.43,0.192,2,2,2
2271,B16-X7,30.59,0.388,2,2,2
2272,B16-X7,30.86,0.562,2,2,2
2273,B16-X7,31.33,0.707,2,2,2
2274,B16-X7,31.95,0.53,2,2,2
2275,B16-X7,32.43,0.189,2,2,2
2276,B16-X7,32.51,0.125,2,2,2
2277,B16-X7,32.56,0.932,2,2,2
2278,B16-X7,33.22,1.07,2,2,2
2279,B16-X7,33.88,1.0,2,2,2
2280,B16-X7,33.52,1.25,2,2,2
2281,B16-X7,33.22,0.671,2,2,2
2282,B16-X7,32.7,0.649,2,2,2
2283,B16-X7,33.3,0.608,2,2,2
2284,B16-X7,33.84,1.44,2,2,2
2285,B16-X7,32.53,1.35,2,2,2
2286,B16-X7,31.38,0.0828,2,2,2
2287,B16-X7,31.46,0.209,2,2,2
2288,B16-X7,31.29,0.826,2,2,2
2289,B16-X7,30.81,0.577,2,2,2
2290,B16-X7,30.32,0.612,2,2,2
2291,B16-X7,29.79,0.417,2,2,2
2292,B16-X7,29.75,0.503,2,2,2
2293,B16-X7,29.27,1.49,2,2,2
2294,B16-X7,30.45,1.23,2,2,2
2295,B16-X7,31.5,0.349,2,2,2
2296,B16-X7,31.38,0.145,2,2,2
2297,B16-X7,31.29,0.109,2,2,2
2298,B16-X7,31.2,0.376,2,2,2
2299,B16-X7,31.02,0.826,2,2,2
2300,B16-X7,31.74,0.892,2,2,2
2301,B16-X7,30.89,0.217,2,2,2
2302,B16-X7,31.03,2.25,2,2,2
2303,B16-X7,28.87,0.846,2,2,2
2304,B16-X7,28.21,0.399,2,3,2
2305,B16-X7,28.26,0.451,2,3,2
2306,B16-X7,28.3,0.941,2,3,2
2307,B16-X7,28.33,0.0886,2,2,2
2308,B16-X7,28.26,0.446,2,2,2
2309,B16-X7,28.61,0.504,2,2,2
2310,B16-X7,29.09,0.552,2,2,2
2311,B16-X7,29.6,0.91,2,2,2
2312,B16-X7,29.06,0.475,2,2,2
2313,B16-X7,28.83,0.882,2,2,2
2314,B16-X7,28.08,0.493,2,2,2
2315,B16-X7,28.08,0.221,2,2,2
2316,B16-X7,28.17,2.32,2,2,2
2317,B16-X7,29.22,0.842,2,2,2
2318,B16-X7,30.01,1.15,2,2,2
2319,B16-X7,31.11,1.2,2,2,2
2320,B16-X7,30.1,0.833,2,2,2
2321,B16-X7,29.71,1.28,2,2,2
2322,B16-X7,30.76,0.589,2,2,2
2323,B16-X7,30.23,0.986,2,2,2
2324,B16-X7,29.31,0.88,2,2,2
2325,B16-X7,30.15,1.29,2,2,2
2326,B16-X7,31.25,1.3,2,2,2
2327,B16-X7,31.38,1.02,2,2,2
