序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
4272,B64-X67,0.0,0.323,0,0,0
4273,B64-X67,0.2,0.000374,0,0,0
4274,B64-X67,0.2,0.00223,0,0,0
4275,B64-X67,0.2,0.111,0,0,0
4276,B64-X67,0.3,0.00618,0,0,0
4277,B64-X67,0.3,0.645,0,0,0
4278,B64-X67,0.9,2.89,0,0,0
4279,B64-X67,1.8,3.62,1,1,1
4280,B64-X67,2.9,4.08,1,1,1
4281,B64-X67,4.2,3.51,1,1,1
4282,B64-X67,5.3,3.38,1,1,1
4283,B64-X67,6.1,4.06,1,1,1
4284,B64-X67,7.3,2.8,1,1,1
4285,B64-X67,8.2,2.79,1,1,1
4286,B64-X67,9.1,2.89,1,1,1
4287,B64-X67,10.0,3.49,1,1,1
4288,B64-X67,11.1,4.79,1,1,1
4289,B64-X67,12.6,3.5,1,1,1
4290,B64-X67,13.7,5.67,1,1,1
4291,B64-X67,15.5,5.64,1,1,1
4292,B64-X67,17.3,3.41,1,1,1
4293,B64-X67,18.4,4.49,1,1,1
4294,B64-X67,19.8,3.74,1,1,1
4295,B64-X67,21.0,3.49,1,1,1
4296,B64-X67,22.1,3.73,1,1,1
4297,B64-X67,23.3,4.34,1,1,1
4298,B64-X67,24.6,3.44,1,1,1
4299,B64-X67,25.6,5.95,1,1,1
4300,B64-X67,27.4,4.37,1,1,1
4301,B64-X67,28.8,3.44,1,1,1
4302,B64-X67,29.4,5.04,1,1,1
4303,B64-X67,31.0,3.43,1,1,1
4304,B64-X67,32.1,4.15,1,1,1
4305,B64-X67,33.4,3.93,1,1,1
4306,B64-X67,34.6,3.45,1,1,1
4307,B64-X67,35.6,3.33,1,1,1
4308,B64-X67,36.1,5.3,1,1,1
4309,B64-X67,37.8,5.11,1,1,1
4310,B64-X67,39.3,3.49,1,1,1
4311,B64-X67,40.4,4.45,1,1,1
4312,B64-X67,41.8,3.9,1,1,1
4313,B64-X67,43.0,1.7,1,1,1
4314,B64-X67,42.5,1.99,2,1,1
4315,B64-X67,42.3,1.59,2,2,2
4316,B64-X67,42.5,0.0,2,2,2
4317,B64-X67,42.5,1.13,2,2,2
4318,B64-X67,42.1,0.811,2,2,2
4319,B64-X67,41.7,0.175,2,2,2
4320,B64-X67,41.8,0.0698,2,2,2
4321,B64-X67,41.8,0.14,2,2,2
4322,B64-X67,41.8,0.299,2,2,2
4323,B64-X67,42.0,0.25,2,2,2
4324,B64-X67,42.2,0.467,2,2,2
4325,B64-X67,41.8,0.254,2,2,2
4326,B64-X67,41.6,0.401,2,2,2
4327,B64-X67,41.4,0.293,2,2,2
4328,B64-X67,41.2,2.96,2,2,2
4329,B64-X67,38.4,0.451,2,2,2
4330,B64-X67,38.7,1.85,2,2,2
4331,B64-X67,40.0,1.84,2,2,2
4332,B64-X67,41.6,0.722,2,2,2
4333,B64-X67,41.4,0.174,2,2,2
4334,B64-X67,41.5,1.18,2,2,2
4335,B64-X67,42.6,0.126,2,2,2
4336,B64-X67,42.7,1.92,2,2,2
4337,B64-X67,43.2,0.798,2,2,2
4338,B64-X67,43.3,0.104,2,2,2
4339,B64-X67,43.4,0.105,2,2,2
4340,B64-X67,43.5,1.83,2,2,2
4341,B64-X67,41.8,0.223,2,2,2
4342,B64-X67,42.0,0.472,2,2,2
4343,B64-X67,41.7,0.545,2,2,2
4344,B64-X67,42.2,0.729,2,2,2
4345,B64-X67,42.0,0.224,2,2,2
4346,B64-X67,42.2,0.843,2,2,2
4347,B64-X67,41.6,0.417,2,2,2
4348,B64-X67,41.6,0.934,2,2,2
4349,B64-X67,40.8,0.951,2,2,2
4350,B64-X67,39.9,1.21,2,2,2
4351,B64-X67,40.9,0.508,2,2,2
4352,B64-X67,40.6,0.322,2,2,2
4353,B64-X67,40.3,0.335,2,2,2
