序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
4529,B64-X76,0.0,0.312,0,0,0
4530,B64-X76,0.31,0.0849,0,0,0
4531,B64-X76,0.26,0.429,0,0,0
4532,B64-X76,0.57,0.0586,0,0,0
4533,B64-X76,0.62,0.0581,0,0,0
4534,B64-X76,0.57,0.194,0,0,0
4535,B64-X76,0.42,0.186,0,0,0
4536,B64-X76,0.26,0.162,0,0,0
4537,B64-X76,0.4,0.19,0,0,0
4538,B64-X76,0.53,1.31,0,0,0
4539,B64-X76,1.54,0.0798,0,0,0
4540,B64-X76,1.5,0.0249,0,0,0
4541,B64-X76,1.52,0.0353,0,0,0
4542,B64-X76,1.54,0.0601,0,0,0
4543,B64-X76,1.49,0.0623,0,0,0
4544,B64-X76,1.44,0.0477,0,0,0
4545,B64-X76,1.41,0.087,0,0,0
4546,B64-X76,1.46,0.0827,0,0,0
4547,B64-X76,1.51,0.0436,0,0,0
4548,B64-X76,1.54,0.0108,0,0,0
4549,B64-X76,1.53,0.0104,0,0,0
4550,B64-X76,1.54,0.188,0,0,0
4551,B64-X76,1.72,0.177,0,0,0
4552,B64-X76,1.89,0.491,0,0,0
4553,B64-X76,1.49,2.21,0,0,0
4554,B64-X76,2.91,4.88,1,1,1
4555,B64-X76,4.48,4.19,1,1,1
4556,B64-X76,5.8,4.3,1,1,1
4557,B64-X76,7.15,3.95,1,1,1
4558,B64-X76,8.39,4.44,1,1,1
4559,B64-X76,9.78,4.4,1,1,1
4560,B64-X76,11.13,4.81,1,1,1
4561,B64-X76,12.64,5.12,1,1,1
4562,B64-X76,14.25,5.08,1,1,1
4563,B64-X76,15.87,4.87,1,1,1
4564,B64-X76,17.45,5.4,1,1,1
4565,B64-X76,19.19,5.22,1,1,1
4566,B64-X76,20.88,5.08,1,1,1
4567,B64-X76,22.46,4.35,1,1,1
4568,B64-X76,23.75,4.04,1,1,1
4569,B64-X76,24.97,4.36,1,1,1
4570,B64-X76,26.24,0.848,1,1,1
4571,B64-X76,26.81,2.24,1,1,1
4572,B64-X76,28.92,0.231,1,1,1
4573,B64-X76,28.72,0.232,2,1,1
4574,B64-X76,28.52,0.541,2,2,2
4575,B64-X76,28.02,0.549,2,2,2
4576,B64-X76,27.51,0.257,2,2,2
4577,B64-X76,27.28,0.265,2,2,2
4578,B64-X76,27.03,0.143,2,2,2
4579,B64-X76,26.9,0.146,2,2,2
4580,B64-X76,26.76,1.11,2,2,2
4581,B64-X76,25.97,2.45,2,2,2
4582,B64-X76,27.86,0.698,2,2,2
4583,B64-X76,27.33,2.82,2,2,2
4584,B64-X76,29.36,0.605,2,1,2
4585,B64-X76,29.14,1.25,2,2,2
4586,B64-X76,28.87,2.5,2,2,2
4587,B64-X76,30.15,0.699,2,2,2
4588,B64-X76,29.65,0.709,2,2,2
4589,B64-X76,29.14,0.653,2,2,2
4590,B64-X76,29.72,0.661,2,2,2
4591,B64-X76,30.32,0.585,2,2,2
4592,B64-X76,30.23,0.0668,2,2,2
4593,B64-X76,30.19,0.591,2,2,2
4594,B64-X76,30.67,0.591,2,2,2
4595,B64-X76,30.76,0.0935,2,2,2
4596,B64-X76,30.85,0.289,2,2,2
4597,B64-X76,30.59,0.633,2,2,2
4598,B64-X76,31.16,0.323,2,2,2
4599,B64-X76,30.89,0.438,2,2,2
4600,B64-X76,30.98,0.59,2,2,2
4601,B64-X76,30.59,0.452,2,2,2
4602,B64-X76,30.28,0.327,2,2,2
4603,B64-X76,30.37,0.548,2,2,2
4604,B64-X76,29.88,0.539,2,2,2
4605,B64-X76,29.4,0.879,2,2,2
4606,B64-X76,29.53,1.43,2,2,2
4607,B64-X76,30.1,0.522,2,2,2
4608,B64-X76,29.62,0.629,2,2,2
4609,B64-X76,29.09,1.6,2,2,2
4610,B64-X76,27.77,1.98,3,3,3
4611,B64-X76,25.93,1.24,3,3,3
4612,B64-X76,26.89,2.41,3,3,3
4613,B64-X76,28.87,0.355,3,3,3
4614,B64-X76,28.81,0.415,3,3,3
4615,B64-X76,28.7,0.578,3,3,3
4616,B64-X76,28.3,1.06,3,3,3
4617,B64-X76,27.42,0.913,3,3,3
4618,B64-X76,26.54,0.915,3,3,3
4619,B64-X76,25.66,0.231,3,3,3
4620,B64-X76,25.71,0.318,3,3,3
4621,B64-X76,25.75,1.74,3,3,3
4622,B64-X76,24.19,1.63,3,3,3
4623,B64-X76,22.63,2.61,3,3,3
4624,B64-X76,20.13,0.313,3,3,3
4625,B64-X76,20.43,1.4,3,3,3
4626,B64-X76,21.09,0.993,3,3,3
4627,B64-X76,20.3,2.14,3,3,3
4628,B64-X76,18.24,0.139,3,3,3
4629,B64-X76,18.37,1.24,3,3,3
4630,B64-X76,19.56,1.02,3,3,3
4631,B64-X76,18.59,0.744,3,3,3
4632,B64-X76,17.93,1.09,3,3,3
4633,B64-X76,17.75,1.21,3,3,3
4634,B64-X76,17.72,1.21,3,3,3
4635,B64-X76,17.62,0.883,3,3,3
4636,B64-X76,17.5,0.496,3,3,3
4637,B64-X76,17.36,0.0,3,3,3
4638,B64-X76,17.36,0.0,3,3,3
