序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
3644,B64-X54,0.0,0.68,0,0,0
3645,B64-X54,0.32,0.241,0,0,0
3646,B64-X54,0.34,0.289,0,0,0
3647,B64-X54,0.54,0.103,0,0,0
3648,B64-X54,0.49,0.293,0,0,0
3649,B64-X54,0.28,0.013,0,0,0
3650,B64-X54,0.29,0.363,0,0,0
3651,B64-X54,0.5,0.273,0,0,0
3652,B64-X54,0.36,0.384,0,0,0
3653,B64-X54,0.46,0.31,0,0,0
3654,B64-X54,0.75,0.41,0,0,0
3655,B64-X54,0.8,0.0854,0,0,0
3656,B64-X54,0.74,0.731,0,0,0
3657,B64-X54,0.34,0.453,0,0,0
3658,B64-X54,0.6,0.277,0,0,0
3659,B64-X54,0.4,0.142,0,0,0
3660,B64-X54,0.5,0.193,0,0,0
3661,B64-X54,0.6,0.884,0,0,0
3662,B64-X54,0.9,4.67,0,0,0
3663,B64-X54,5.4,5.13,1,1,1
3664,B64-X54,6.9,4.28,1,1,1
3665,B64-X54,8.2,4.31,1,1,1
3666,B64-X54,9.5,3.38,1,1,1
3667,B64-X54,10.5,3.21,1,1,1
3668,B64-X54,11.0,4.43,1,1,1
3669,B64-X54,12.1,5.19,1,1,1
3670,B64-X54,13.2,5.41,1,1,1
3671,B64-X54,14.6,4.52,1,1,1
3672,B64-X54,16.0,4.94,1,1,1
3673,B64-X54,17.6,5.03,1,1,1
3674,B64-X54,19.2,4.38,1,1,1
3675,B64-X54,20.6,3.27,1,1,1
3676,B64-X54,21.6,4.3,1,1,1
3677,B64-X54,22.9,4.45,1,1,1
3678,B64-X54,24.3,4.12,1,1,1
3679,B64-X54,25.6,5.05,1,1,1
3680,B64-X54,27.2,4.38,1,1,1
3681,B64-X54,28.6,5.08,1,1,1
3682,B64-X54,30.2,2.68,1,1,1
3683,B64-X54,31.9,2.12,1,1,1
3684,B64-X54,33.9,1.09,1,1,1
3685,B64-X54,34.9,0.555,2,2,2
3686,B64-X54,35.3,0.241,2,2,2
3687,B64-X54,35.3,0.687,2,2,2
3688,B64-X54,35.6,0.435,2,2,2
3689,B64-X54,35.9,0.242,2,2,2
3690,B64-X54,35.7,0.645,2,2,2
3691,B64-X54,36.1,0.386,2,2,2
3692,B64-X54,36.2,0.121,2,2,2
3693,B64-X54,36.1,0.184,2,2,2
3694,B64-X54,36.1,0.741,2,2,2
3695,B64-X54,36.5,0.499,2,2,2
3696,B64-X54,36.5,0.311,2,2,2
3697,B64-X54,36.5,0.429,2,2,2
3698,B64-X54,36.7,0.0629,2,2,2
3699,B64-X54,36.7,0.541,2,2,2
3700,B64-X54,37.2,0.22,2,2,2
3701,B64-X54,37.4,0.322,2,2,2
3702,B64-X54,37.7,0.83,2,2,2
3703,B64-X54,38.5,2.11,2,2,2
3704,B64-X54,36.5,0.817,2,2,2
3705,B64-X54,37.2,0.338,2,2,2
3706,B64-X54,37.5,0.256,2,2,2
3707,B64-X54,37.5,0.217,2,2,2
3708,B64-X54,37.6,0.422,2,2,2
3709,B64-X54,38.0,0.492,2,2,2
3710,B64-X54,38.4,2.81,2,2,2
3711,B64-X54,36.0,0.217,2,2,2
3712,B64-X54,36.2,1.09,2,2,2
3713,B64-X54,36.9,0.63,2,2,2
3714,B64-X54,37.5,1.53,2,2,2
3715,B64-X54,36.4,0.281,2,2,2
3716,B64-X54,36.6,1.16,2,2,2
3717,B64-X54,36.3,0.443,2,2,2
3718,B64-X54,36.2,0.421,2,2,2
3719,B64-X54,36.6,0.732,2,2,2
3720,B64-X54,37.2,0.381,2,2,2
3721,B64-X54,37.4,0.732,2,2,2
3722,B64-X54,38.1,1.47,2,2,2
3723,B64-X54,37.4,0.519,2,2,2
3724,B64-X54,37.3,1.04,2,2,2
3725,B64-X54,36.4,0.163,2,2,2
3726,B64-X54,36.5,0.757,2,2,2
3727,B64-X54,36.6,0.323,2,2,2
3728,B64-X54,36.8,0.645,2,2,2
3729,B64-X54,37.3,0.766,2,2,2
3730,B64-X54,37.9,0.607,2,2,2
3731,B64-X54,38.2,1.88,2,2,2
3732,B64-X54,36.4,1.17,2,2,2
3733,B64-X54,37.5,0.892,2,2,2
3734,B64-X54,36.8,0.955,2,2,2
3735,B64-X54,37.7,1.32,2,2,2
3736,B64-X54,36.5,0.843,2,2,2
3737,B64-X54,37.3,0.493,2,2,2
3738,B64-X54,37.6,2.24,2,2,2
3739,B64-X54,35.6,0.801,2,2,2
3740,B64-X54,36.2,1.42,2,2,2
3741,B64-X54,36.2,0.249,2,2,2
3742,B64-X54,36.2,2.1,2,2,2
3743,B64-X54,34.2,0.555,2,3,2
3744,B64-X54,34.6,0.452,2,3,2
3745,B64-X54,34.2,1.42,2,3,2
3746,B64-X54,33.0,0.639,2,3,2
3747,B64-X54,33.1,0.95,2,3,2
3748,B64-X54,34.0,0.0,2,2,2
3749,B64-X54,34.0,1.41,2,2,2
3750,B64-X54,35.3,1.07,2,2,2
3751,B64-X54,36.3,0.563,2,2,2
3752,B64-X54,36.7,0.459,2,2,2
3753,B64-X54,37.1,0.394,2,2,2
3754,B64-X54,37.0,0.829,2,3,2
3755,B64-X54,37.8,0.9,2,2,2
3756,B64-X54,38.1,0.9,2,2,2
