序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
4057,B64-X60,0.0,0.76,0,0,0
4058,B64-X60,0.5,0.0273,0,0,0
4059,B64-X60,0.5,0.0272,0,0,0
4060,B64-X60,0.5,0.214,0,0,0
4061,B64-X60,0.7,0.0452,0,0,0
4062,B64-X60,0.7,0.105,0,0,0
4063,B64-X60,0.6,0.313,0,0,0
4064,B64-X60,0.9,0.432,0,0,0
4065,B64-X60,0.9,1.85,0,0,0
4066,B64-X60,1.5,2.5,1,0,0
4067,B64-X60,2.3,1.86,1,1,1
4068,B64-X60,2.9,3.81,1,1,1
4069,B64-X60,4.1,3.23,1,1,1
4070,B64-X60,5.1,4.79,1,1,1
4071,B64-X60,6.6,3.15,1,1,1
4072,B64-X60,7.6,5.04,1,1,1
4073,B64-X60,9.2,5.4,1,1,1
4074,B64-X60,10.9,3.52,1,1,1
4075,B64-X60,12.0,5.87,1,1,1
4076,B64-X60,13.9,5.93,1,1,1
4077,B64-X60,15.8,3.48,1,1,1
4078,B64-X60,16.9,4.7,1,1,1
4079,B64-X60,18.4,4.8,1,1,1
4080,B64-X60,19.9,3.15,1,1,1
4081,B64-X60,20.9,5.2,1,1,1
4082,B64-X60,22.5,5.1,1,1,1
4083,B64-X60,24.1,3.52,1,1,1
4084,B64-X60,25.1,4.78,1,1,1
4085,B64-X60,26.6,4.41,1,1,1
4086,B64-X60,28.0,3.47,1,1,1
4087,B64-X60,29.1,5.99,1,1,1
4088,B64-X60,31.0,5.13,1,1,1
4089,B64-X60,32.6,3.27,1,1,1
4090,B64-X60,33.5,5.69,1,1,1
4091,B64-X60,35.3,4.65,1,1,1
4092,B64-X60,36.7,3.42,1,1,1
4093,B64-X60,37.7,4.99,1,1,1
4094,B64-X60,39.3,2.83,1,1,1
4095,B64-X60,40.2,1.19,2,1,1
4096,B64-X60,40.4,0.227,2,2,2
4097,B64-X60,40.5,0.923,2,2,2
4098,B64-X60,39.7,0.416,2,2,2
4099,B64-X60,40.1,0.201,2,2,2
4100,B64-X60,40.0,1.05,2,2,2
4101,B64-X60,39.0,3.5,2,2,2
4102,B64-X60,42.3,0.699,2,2,2
4103,B64-X60,42.3,0.586,2,2,2
4104,B64-X60,42.2,0.236,2,2,2
4105,B64-X60,42.1,0.635,2,2,2
4106,B64-X60,42.7,2.0,2,2,2
4107,B64-X60,42.6,0.529,2,2,2
4108,B64-X60,43.1,0.356,2,2,2
4109,B64-X60,43.1,0.0713,2,2,2
4110,B64-X60,43.1,0.475,2,2,2
4111,B64-X60,42.8,0.998,2,2,2
4112,B64-X60,42.2,0.673,2,2,2
4113,B64-X60,41.7,1.88,2,2,2
4114,B64-X60,43.5,1.2,2,2,2
4115,B64-X60,42.9,0.222,2,2,2
4116,B64-X60,42.7,0.564,2,2,2
4117,B64-X60,42.2,1.27,2,2,2
4118,B64-X60,42.6,0.314,2,2,2
4119,B64-X60,42.3,0.422,2,2,2
4120,B64-X60,41.9,1.84,2,2,2
4121,B64-X60,43.6,0.473,2,2,2
4122,B64-X60,43.2,0.567,2,2,2
4123,B64-X60,42.7,0.126,2,2,2
4124,B64-X60,42.8,0.126,2,2,2
4125,B64-X60,42.9,0.822,2,2,2
4126,B64-X60,42.4,0.378,2,2,2
4127,B64-X60,42.1,0.471,2,2,2
4128,B64-X60,41.9,0.836,2,2,2
4129,B64-X60,41.3,0.849,2,2,2
4130,B64-X60,42.1,0.765,2,2,2
4131,B64-X60,42.8,0.297,2,2,2
4132,B64-X60,43.0,0.209,2,2,2
4133,B64-X60,43.2,1.11,2,2,2
4134,B64-X60,42.7,0.608,2,2,2
4135,B64-X60,42.5,0.805,2,2,2
4136,B64-X60,43.1,1.25,2,2,2
4137,B64-X60,43.7,0.178,2,2,2
4138,B64-X60,43.6,0.377,2,2,2
4139,B64-X60,43.7,2.06,2,2,2
4140,B64-X60,42.0,0.234,2,2,2
4141,B64-X60,42.1,0.406,2,2,2
4142,B64-X60,41.9,1.48,2,2,2
4143,B64-X60,41.9,0.298,2,2,2
4144,B64-X60,42.0,0.315,2,2,2
4145,B64-X60,42.3,0.47,2,2,2
4146,B64-X60,42.6,1.17,2,2,2
4147,B64-X60,41.7,0.813,2,2,2
4148,B64-X60,42.2,0.35,2,2,2
4149,B64-X60,42.2,1.02,2,2,2
4150,B64-X60,42.9,2.15,2,2,2
4151,B64-X60,41.0,0.544,2,2,2
4152,B64-X60,41.5,0.422,2,2,2
4153,B64-X60,41.9,0.529,2,2,2
4154,B64-X60,42.4,0.649,2,2,2
4155,B64-X60,43.0,1.79,2,2,2
4156,B64-X60,41.3,0.404,2,2,2
4157,B64-X60,41.5,0.52,2,2,2
4158,B64-X60,41.8,0.522,2,2,2
4159,B64-X60,42.3,0.576,2,2,2
4160,B64-X60,42.2,0.59,2,2,2
4161,B64-X60,42.5,2.5,2,2,2
4162,B64-X60,40.4,1.01,2,2,2
4163,B64-X60,41.1,1.11,2,2,2
4164,B64-X60,41.2,0.592,2,2,2
4165,B64-X60,41.0,0.715,2,2,2
4166,B64-X60,41.5,0.749,2,2,2
4167,B64-X60,42.2,0.528,2,2,2
4168,B64-X60,42.5,2.07,2,2,2
4169,B64-X60,40.7,2.81,3,3,3
4170,B64-X60,38.8,0.249,3,3,3
4171,B64-X60,39.0,2.03,3,3,3
4172,B64-X60,37.1,0.378,3,3,3
4173,B64-X60,37.1,1.69,3,3,3
4174,B64-X60,35.5,0.498,3,3,3
4175,B64-X60,35.6,0.16,3,3,3
4176,B64-X60,35.5,0.209,3,3,3
4177,B64-X60,35.3,0.121,3,3,3
4178,B64-X60,35.4,0.318,3,3,3
4179,B64-X60,35.7,0.22,3,3,3
4180,B64-X60,35.9,0.247,3,3,3
