序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
2877,B64-X40,0.32,0.294,0,0,0
2878,B64-X40,0.31,0.295,0,0,0
2879,B64-X40,0.5,0.233,0,0,0
2880,B64-X40,0.55,0.173,0,0,0
2881,B64-X40,0.64,0.37,0,0,0
2882,B64-X40,0.33,0.439,0,0,0
2883,B64-X40,0.13,0.147,0,0,0
2884,B64-X40,0.26,0.149,0,0,0
2885,B64-X40,0.12,0.149,0,0,0
2886,B64-X40,0.26,0.0627,0,0,0
2887,B64-X40,0.2,0.0659,0,0,0
2888,B64-X40,0.26,0.0759,0,0,0
2889,B64-X40,0.33,0.0739,0,0,0
2890,B64-X40,0.4,0.217,0,0,0
2891,B64-X40,0.29,0.463,0,0,0
2892,B64-X40,0.61,0.27,0,0,0
2893,B64-X40,0.8,0.237,0,0,0
2894,B64-X40,1.0,0.162,0,0,0
2895,B64-X40,1.02,0.157,0,0,0
2896,B64-X40,1.05,0.0678,0,0,0
2897,B64-X40,1.07,0.0658,0,0,0
2898,B64-X40,1.09,0.0862,0,0,0
2899,B64-X40,1.04,0.085,0,0,0
2900,B64-X40,1.0,0.138,0,0,0
2901,B64-X40,0.87,0.14,0,0,0
2902,B64-X40,0.74,0.119,0,0,0
2903,B64-X40,0.78,0.111,0,0,0
2904,B64-X40,0.83,0.314,0,0,0
2905,B64-X40,0.99,0.274,0,0,0
2906,B64-X40,1.18,0.116,0,0,0
2907,B64-X40,1.26,0.138,0,0,0
2908,B64-X40,1.35,0.124,0,0,0
2909,B64-X40,1.33,0.127,0,0,0
2910,B64-X40,1.31,0.164,0,0,0
2911,B64-X40,1.4,0.153,0,0,0
2912,B64-X40,1.49,0.141,0,0,0
2913,B64-X40,1.62,0.14,0,0,0
2914,B64-X40,1.75,0.0238,0,0,0
2915,B64-X40,1.75,0.0239,0,0,0
2916,B64-X40,1.75,0.218,0,0,0
2917,B64-X40,1.81,0.211,0,0,0
2918,B64-X40,1.88,0.111,0,0,0
2919,B64-X40,1.86,0.113,0,0,0
2920,B64-X40,1.84,0.511,0,0,0
2921,B64-X40,2.06,3.83,1,0,0
2922,B64-X40,2.99,4.64,1,1,1
2923,B64-X40,4.31,4.76,1,1,1
2924,B64-X40,5.76,4.76,1,1,1
2925,B64-X40,7.0,4.66,1,1,1
2926,B64-X40,8.31,4.6,1,1,1
2927,B64-X40,9.72,4.74,1,1,1
2928,B64-X40,11.19,4.63,1,1,1
2929,B64-X40,12.63,4.77,1,1,1
2930,B64-X40,14.13,4.67,1,1,1
2931,B64-X40,15.6,4.22,1,1,1
2932,B64-X40,16.89,4.51,1,1,1
2933,B64-X40,18.1,4.61,1,1,1
2934,B64-X40,19.54,4.6,1,1,1
2935,B64-X40,20.97,2.6,1,1,1
2936,B64-X40,21.8,0.975,1,1,1
2937,B64-X40,22.68,0.354,2,1,1
2938,B64-X40,22.89,0.407,2,1,1
2939,B64-X40,22.84,0.936,2,2,2
2940,B64-X40,22.89,0.404,2,2,2
2941,B64-X40,23.28,1.03,2,2,2
2942,B64-X40,23.15,0.725,2,2,2
2943,B64-X40,23.81,0.668,2,2,2
2944,B64-X40,24.03,1.47,2,2,2
2945,B64-X40,24.21,0.47,2,2,2
2946,B64-X40,24.21,0.802,2,2,2
2947,B64-X40,24.6,0.369,2,2,2
2948,B64-X40,24.4,0.274,2,2,2
2949,B64-X40,24.65,0.217,2,2,2
2950,B64-X40,24.65,1.41,2,2,2
2951,B64-X40,24.82,0.226,2,2,2
2952,B64-X40,24.87,1.16,2,2,2
2953,B64-X40,25.09,1.29,2,2,2
2954,B64-X40,25.57,0.842,2,2,2
2955,B64-X40,25.79,1.37,2,2,2
2956,B64-X40,26.62,1.76,2,2,2
2957,B64-X40,28.07,1.18,2,2,2
2958,B64-X40,28.03,1.14,2,2,2
2959,B64-X40,27.68,0.33,2,2,2
2960,B64-X40,27.37,0.807,2,2,2
2961,B64-X40,27.02,1.66,2,2,2
2962,B64-X40,26.97,0.49,2,2,2
2963,B64-X40,26.84,0.427,2,2,2
2964,B64-X40,26.8,0.761,2,2,2
2965,B64-X40,26.67,0.296,2,2,2
2966,B64-X40,26.4,1.34,2,2,2
2967,B64-X40,25.74,0.907,2,2,2
2968,B64-X40,25.63,0.9,2,2,2
2969,B64-X40,24.92,0.508,2,2,2
2970,B64-X40,24.43,0.563,2,2,2
2971,B64-X40,23.93,0.546,2,2,2
2972,B64-X40,23.65,0.546,2,2,2
