序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
391,B16-X15,0.0,0.211,0,0,0
392,B16-X15,0.21,0.064,0,0,0
393,B16-X15,0.15,0.0627,0,0,0
394,B16-X15,0.1,0.0362,0,0,0
395,B16-X15,0.13,1.27,0,0,0
396,B16-X15,1.14,0.547,0,0,0
397,B16-X15,1.65,0.103,0,0,0
398,B16-X15,1.71,0.0998,0,0,0
399,B16-X15,1.8,0.263,1,0,0
400,B16-X15,2.05,0.289,1,0,0
401,B16-X15,2.32,0.381,1,0,0
402,B16-X15,2.68,0.12,1,0,0
403,B16-X15,2.73,0.143,1,0,0
404,B16-X15,2.81,0.125,1,0,0
405,B16-X15,2.9,0.493,1,0,0
406,B16-X15,2.59,3.6,1,0,0
407,B16-X15,3.73,3.56,1,1,1
408,B16-X15,4.86,4.93,1,1,1
409,B16-X15,6.43,4.86,1,1,1
410,B16-X15,7.97,6.14,1,1,1
411,B16-X15,9.81,6.11,1,1,1
412,B16-X15,11.57,4.78,1,1,1
413,B16-X15,13.02,4.66,1,1,1
414,B16-X15,14.43,4.7,1,1,1
415,B16-X15,15.82,5.09,1,1,1
416,B16-X15,17.45,5.61,1,1,1
417,B16-X15,19.25,5.06,1,1,1
418,B16-X15,20.87,6.22,1,1,1
419,B16-X15,22.79,6.58,1,1,1
420,B16-X15,24.79,5.06,1,1,1
421,B16-X15,26.3,6.64,1,1,1
422,B16-X15,28.42,5.04,1,1,1
423,B16-X15,30.01,6.56,1,1,1
424,B16-X15,32.08,6.46,1,1,1
425,B16-X15,34.13,4.96,1,1,1
426,B16-X15,35.66,6.47,1,1,1
427,B16-X15,37.71,0.271,1,1,1
428,B16-X15,37.97,0.331,2,1,1
429,B16-X15,37.66,0.367,2,2,2
430,B16-X15,37.31,0.506,2,2,2
431,B16-X15,36.83,0.339,2,2,2
432,B16-X15,36.61,0.375,2,2,2
433,B16-X15,36.34,0.423,2,2,2
