序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
1630,B16-X36,0.0,0.121,0,0,0
1631,B16-X36,0.12,0.0827,0,0,0
1632,B16-X36,0.2,0.0665,0,0,0
1633,B16-X36,0.26,0.116,0,0,0
1634,B16-X36,0.35,0.101,0,0,0
1635,B16-X36,0.4,0.156,0,0,0
1636,B16-X36,0.53,3.19,0,0,0
1637,B16-X36,1.47,3.19,1,1,1
1638,B16-X36,2.46,2.9,1,1,1
1639,B16-X36,3.32,2.57,1,1,1
1640,B16-X36,4.11,1.88,1,1,1
1641,B16-X36,4.7,3.07,1,1,1
1642,B16-X36,5.69,3.18,1,1,1
1643,B16-X36,6.7,3.13,1,1,1
1644,B16-X36,7.69,3.29,1,1,1
1645,B16-X36,8.72,3.26,1,1,1
1646,B16-X36,9.76,3.28,1,1,1
1647,B16-X36,10.8,3.61,1,1,1
1648,B16-X36,11.93,3.7,1,1,1
1649,B16-X36,13.06,3.22,1,1,1
1650,B16-X36,14.02,3.14,1,1,1
1651,B16-X36,14.75,3.12,1,1,1
1652,B16-X36,15.43,3.22,1,1,1
1653,B16-X36,16.17,3.24,1,1,1
1654,B16-X36,16.7,3.29,1,1,1
1655,B16-X36,17.15,3.23,1,1,1
1656,B16-X36,17.58,3.56,1,1,1
1657,B16-X36,18.37,3.57,1,1,1
1658,B16-X36,19.12,3.85,1,1,1
1659,B16-X36,19.95,4.72,1,1,1
1660,B16-X36,20.86,4.77,1,1,1
1661,B16-X36,21.71,4.52,1,1,1
1662,B16-X36,22.5,4.48,1,1,1
1663,B16-X36,23.71,4.55,1,1,1
1664,B16-X36,24.92,4.4,1,1,1
1665,B16-X36,26.1,3.51,1,1,1
1666,B16-X36,27.04,3.66,1,1,1
1667,B16-X36,28.02,4.11,1,1,1
1668,B16-X36,29.16,4.6,1,1,1
1669,B16-X36,30.59,4.49,1,1,1
1670,B16-X36,32.02,4.51,1,1,1
1671,B16-X36,33.44,4.73,1,1,1
1672,B16-X36,34.95,4.88,1,1,1
1673,B16-X36,36.51,4.55,1,1,1
1674,B16-X36,37.97,5.43,1,1,1
1675,B16-X36,40.06,1.22,1,1,1
1676,B16-X36,40.19,0.211,2,2,2
1677,B16-X36,40.21,0.199,2,2,2
1678,B16-X36,40.07,0.188,2,2,2
1679,B16-X36,39.9,0.646,2,2,2
1680,B16-X36,40.25,0.197,2,2,2
1681,B16-X36,40.11,0.179,2,2,2
1682,B16-X36,39.95,0.364,2,2,2
1683,B16-X36,39.81,0.453,2,2,2
1684,B16-X36,40.1,0.427,2,2,2
1685,B16-X36,40.43,0.496,2,2,2
1686,B16-X36,40.78,0.365,2,2,2
1687,B16-X36,41.12,0.484,2,2,2
1688,B16-X36,41.45,0.35,2,2,2
1689,B16-X36,41.66,2.8,2,2,2
1690,B16-X36,39.68,0.0784,2,2,2
1691,B16-X36,39.64,0.0726,2,2,2
1692,B16-X36,39.57,0.0905,2,2,2
1693,B16-X36,39.51,0.0786,2,2,2
1694,B16-X36,39.47,0.147,2,2,2
1695,B16-X36,39.41,0.136,2,2,2
1696,B16-X36,39.38,0.22,2,2,2
1697,B16-X36,39.21,0.406,2,2,2
1698,B16-X36,38.98,0.335,2,2,2
1699,B16-X36,38.72,0.285,2,2,2
1700,B16-X36,38.61,0.294,2,2,2
1701,B16-X36,38.48,0.222,2,2,2
1702,B16-X36,38.36,0.33,2,2,2
1703,B16-X36,38.43,0.114,2,2,2
1704,B16-X36,38.52,0.257,2,2,2
1705,B16-X36,38.76,0.265,2,2,2
1706,B16-X36,38.81,0.334,2,2,2
1707,B16-X36,39.07,0.35,2,2,2
1708,B16-X36,39.38,2.81,2,2,2
1709,B16-X36,37.49,0.349,2,2,2
1710,B16-X36,37.63,0.495,2,2,2
1711,B16-X36,37.84,0.486,2,2,2
1712,B16-X36,37.44,0.332,2,2,2
1713,B16-X36,37.76,0.359,2,2,2
1714,B16-X36,38.1,0.46,2,2,2
1715,B16-X36,38.54,0.697,2,2,2
1716,B16-X36,39.21,0.784,2,2,2
1717,B16-X36,39.96,0.492,2,2,2
1718,B16-X36,40.43,0.305,2,2,2
1719,B16-X36,40.65,0.832,2,2,2
1720,B16-X36,41.35,0.855,2,2,2
1721,B16-X36,41.92,0.708,2,2,2
1722,B16-X36,42.58,1.63,2,2,2
1723,B16-X36,41.66,0.443,2,2,2
1724,B16-X36,41.92,0.341,2,2,2
1725,B16-X36,41.66,0.612,2,2,2
1726,B16-X36,42.01,0.695,2,2,2
1727,B16-X36,42.45,0.867,2,2,2
1728,B16-X36,42.89,1.64,2,2,2
1729,B16-X36,42.41,0.27,2,2,2
1730,B16-X36,42.67,0.281,2,2,2
1731,B16-X36,42.93,0.101,2,2,2
1732,B16-X36,43.0,0.227,2,2,2
1733,B16-X36,43.07,0.215,2,2,2
1734,B16-X36,43.1,0.0741,2,2,2
1735,B16-X36,43.12,0.0104,2,2,2
