序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
4874,B64-X87,0.0,0.322,0,0,0
4875,B64-X87,0.32,0.273,0,0,0
4876,B64-X87,0.53,0.0425,0,0,0
4877,B64-X87,0.57,0.626,0,0,0
4878,B64-X87,0.92,0.338,0,0,0
4879,B64-X87,1.21,0.341,0,0,0
4880,B64-X87,1.49,1.31,0,0,0
4881,B64-X87,0.97,0.857,0,0,0
4882,B64-X87,0.44,1.22,0,0,0
4883,B64-X87,1.19,0.441,0,0,0
4884,B64-X87,1.23,1.76,0,0,0
4885,B64-X87,1.83,0.381,0,0,0
4886,B64-X87,1.86,0.456,0,0,0
4887,B64-X87,1.71,0.608,0,0,0
4888,B64-X87,1.14,0.303,0,0,0
4889,B64-X87,1.01,0.139,0,0,0
4890,B64-X87,1.14,0.342,0,0,0
4891,B64-X87,1.36,0.726,0,0,0
4892,B64-X87,0.66,1.14,0,0,0
4893,B64-X87,1.1,3.7,0,0,0
4894,B64-X87,2.79,4.64,1,1,1
4895,B64-X87,4.22,5.22,1,1,1
4896,B64-X87,5.86,5.41,1,1,1
4897,B64-X87,7.53,5.02,1,1,1
4898,B64-X87,9.05,4.64,1,1,1
4899,B64-X87,10.5,4.69,1,1,1
4900,B64-X87,11.98,4.31,1,1,1
4901,B64-X87,13.36,3.93,1,1,1
4902,B64-X87,14.52,4.01,1,1,1
4903,B64-X87,15.66,4.7,1,1,1
4904,B64-X87,16.88,4.7,1,1,1
4905,B64-X87,18.36,5.05,1,1,1
4906,B64-X87,19.96,4.96,1,1,1
4907,B64-X87,21.49,4.84,1,1,1
4908,B64-X87,23.04,4.91,1,1,1
4909,B64-X87,24.62,4.76,1,1,1
4910,B64-X87,26.15,5.09,1,1,1
4911,B64-X87,27.76,6.53,1,1,1
4912,B64-X87,29.83,5.83,1,1,1
4913,B64-X87,31.68,4.84,1,1,1
4914,B64-X87,33.23,4.91,1,1,1
4915,B64-X87,34.76,4.85,1,1,1
4916,B64-X87,36.3,0.365,1,1,1
4917,B64-X87,36.04,0.326,2,1,1
4918,B64-X87,36.17,0.126,2,2,2
4919,B64-X87,36.2,0.212,2,2,2
4920,B64-X87,36.3,2.16,2,2,2
4921,B64-X87,36.08,0.538,2,2,2
4922,B64-X87,35.62,0.514,2,2,2
4923,B64-X87,35.16,0.296,2,2,2
4924,B64-X87,34.9,0.367,2,2,2
4925,B64-X87,34.63,0.489,2,2,2
4926,B64-X87,34.19,0.49,2,2,2
4927,B64-X87,33.75,0.389,2,2,2
4928,B64-X87,33.5,0.44,2,2,2
4929,B64-X87,33.18,0.277,2,2,2
4930,B64-X87,33.03,0.282,2,2,2
4931,B64-X87,32.87,0.667,2,2,2
4932,B64-X87,32.52,0.391,2,2,2
4933,B64-X87,32.21,0.0761,2,2,2
4934,B64-X87,32.26,0.0697,2,2,2
4935,B64-X87,32.3,0.209,2,2,2
4936,B64-X87,32.43,0.311,2,2,2
4937,B64-X87,32.56,0.239,2,2,2
4938,B64-X87,32.36,0.272,2,2,2
4939,B64-X87,32.12,0.39,2,2,2
4940,B64-X87,31.75,0.338,2,2,2
4941,B64-X87,31.43,0.245,2,2,2
4942,B64-X87,31.2,3.21,2,2,2
4943,B64-X87,34.01,0.145,2,2,2
4944,B64-X87,33.87,0.17,2,2,2
4945,B64-X87,33.75,0.275,2,2,2
4946,B64-X87,33.49,0.384,2,2,2
4947,B64-X87,33.84,0.246,2,2,2
4948,B64-X87,33.76,0.304,2,2,2
4949,B64-X87,33.52,0.247,2,2,2
4950,B64-X87,33.35,0.423,2,2,2
4951,B64-X87,33.05,2.29,2,2,2
4952,B64-X87,35.07,0.402,2,2,2
4953,B64-X87,35.33,0.0934,2,2,2
4954,B64-X87,35.24,0.251,2,2,2
4955,B64-X87,35.31,0.252,2,2,2
4956,B64-X87,35.38,0.481,2,2,2
4957,B64-X87,34.95,0.523,2,2,2
4958,B64-X87,34.5,2.06,2,2,2
4959,B64-X87,36.17,0.241,2,2,2
4960,B64-X87,36.02,0.533,2,2,2
4961,B64-X87,35.51,0.83,2,2,2
4962,B64-X87,34.73,0.861,2,2,2
4963,B64-X87,33.93,0.62,2,2,2
4964,B64-X87,33.4,0.46,2,2,2
4965,B64-X87,32.96,0.605,2,3,2
4966,B64-X87,32.39,1.16,2,3,2
4967,B64-X87,33.49,0.471,2,3,2
4968,B64-X87,33.93,0.461,2,2,2
4969,B64-X87,33.49,0.557,2,2,2
4970,B64-X87,33.0,0.256,2,2,2
4971,B64-X87,32.78,0.497,2,2,2
4972,B64-X87,33.13,0.101,2,2,2
4973,B64-X87,33.05,0.677,2,2,2
4974,B64-X87,32.56,1.24,3,2,2
4975,B64-X87,31.73,1.35,3,3,3
4976,B64-X87,30.5,1.06,3,3,3
4977,B64-X87,29.49,0.704,3,3,3
4978,B64-X87,29.08,0.985,3,3,3
4979,B64-X87,28.26,0.593,3,3,3
4980,B64-X87,27.69,1.14,3,3,3
4981,B64-X87,28.74,0.135,3,3,3
4982,B64-X87,28.61,0.751,3,3,3
4983,B64-X87,28.39,0.739,3,3,3
4984,B64-X87,28.25,1.52,3,3,3
4985,B64-X87,29.22,0.603,3,3,3
4986,B64-X87,29.0,0.86,3,3,3
4987,B64-X87,29.05,0.51,3,3,3
4988,B64-X87,29.4,0.328,3,3,3
4989,B64-X87,29.52,0.0,3,3,3
4990,B64-X87,29.52,0.0,3,3,3
