序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
3844,B64-X56,0.0,1.6,0,0,0
3845,B64-X56,0.65,0.0115,0,0,0
3846,B64-X56,0.66,0.137,0,0,0
3847,B64-X56,0.59,0.029,0,0,0
3848,B64-X56,0.61,0.0222,0,0,0
3849,B64-X56,0.63,0.0731,0,0,0
3850,B64-X56,0.68,0.0974,0,0,0
3851,B64-X56,0.62,0.125,0,0,0
3852,B64-X56,0.62,0.117,0,0,0
3853,B64-X56,0.51,0.0565,0,0,0
3854,B64-X56,0.52,0.174,0,0,0
3855,B64-X56,0.36,0.71,0,0,0
3856,B64-X56,0.8,0.488,0,0,0
3857,B64-X56,0.9,5.69,0,0,0
3858,B64-X56,2.7,5.74,1,1,1
3859,B64-X56,4.5,3.44,1,1,1
3860,B64-X56,5.6,5.39,1,1,1
3861,B64-X56,7.3,4.68,1,1,1
3862,B64-X56,8.8,2.52,1,1,1
3863,B64-X56,9.6,4.06,1,1,1
3864,B64-X56,10.6,3.06,1,1,1
3865,B64-X56,11.0,5.58,1,1,1
3866,B64-X56,12.6,5.13,1,1,1
3867,B64-X56,14.2,3.49,1,1,1
3868,B64-X56,15.3,4.63,1,1,1
3869,B64-X56,16.7,4.57,1,1,1
3870,B64-X56,17.7,3.53,1,1,1
3871,B64-X56,18.8,4.73,1,1,1
3872,B64-X56,20.3,1.09,1,1,1
3873,B64-X56,20.6,1.27,1,1,1
3874,B64-X56,21.0,2.22,1,1,1
3875,B64-X56,21.7,4.99,1,1,1
3876,B64-X56,23.3,5.0,1,1,1
3877,B64-X56,24.9,3.49,1,1,1
3878,B64-X56,25.9,4.61,1,1,1
3879,B64-X56,27.3,3.98,1,1,1
3880,B64-X56,28.5,3.5,1,1,1
3881,B64-X56,29.6,2.6,1,1,1
3882,B64-X56,30.4,3.58,1,1,1
3883,B64-X56,31.5,3.56,1,1,1
3884,B64-X56,32.6,3.17,1,1,1
3885,B64-X56,33.6,1.81,1,1,1
3886,B64-X56,34.1,4.54,1,1,1
3887,B64-X56,35.5,3.84,1,1,1
3888,B64-X56,36.6,0.963,1,1,1
3889,B64-X56,35.7,0.833,2,2,2
3890,B64-X56,36.5,0.364,2,2,2
3891,B64-X56,36.8,0.331,2,2,2
3892,B64-X56,36.7,1.21,2,2,2
3893,B64-X56,35.6,1.54,2,2,2
3894,B64-X56,37.0,0.603,2,2,2
3895,B64-X56,37.2,0.758,2,2,2
3896,B64-X56,36.5,1.08,2,2,2
3897,B64-X56,37.3,0.219,2,2,2
3898,B64-X56,37.2,0.219,2,2,2
3899,B64-X56,37.1,1.19,2,2,2
3900,B64-X56,36.1,1.48,2,2,2
3901,B64-X56,37.2,0.126,2,2,2
3902,B64-X56,37.2,0.571,2,2,2
3903,B64-X56,37.2,1.91,2,2,2
3904,B64-X56,39.0,1.27,2,2,2
3905,B64-X56,37.8,0.846,2,2,2
3906,B64-X56,37.0,2.32,2,2,2
3907,B64-X56,39.0,0.637,2,2,2
3908,B64-X56,38.4,0.735,2,2,2
3909,B64-X56,37.7,2.06,2,2,2
3910,B64-X56,38.9,1.05,2,2,2
3911,B64-X56,37.9,0.834,2,2,2
3912,B64-X56,37.1,1.34,2,2,2
3913,B64-X56,38.3,0.193,2,2,2
3914,B64-X56,38.3,1.16,2,2,2
3915,B64-X56,37.2,1.97,2,2,2
3916,B64-X56,38.5,0.444,2,2,2
3917,B64-X56,38.7,0.443,2,2,2
3918,B64-X56,38.5,0.313,2,2,2
3919,B64-X56,38.2,0.244,2,2,2
3920,B64-X56,38.0,0.679,2,2,2
3921,B64-X56,37.4,1.29,2,2,2
3922,B64-X56,38.6,0.123,2,2,2
3923,B64-X56,38.5,0.324,2,2,2
3924,B64-X56,38.5,0.53,2,2,2
3925,B64-X56,38.1,0.497,2,2,2
3926,B64-X56,37.9,0.123,2,2,2
3927,B64-X56,38.0,0.221,2,2,2
3928,B64-X56,38.2,0.334,2,2,2
3929,B64-X56,38.0,0.0648,2,2,2
3930,B64-X56,38.0,0.0641,2,2,2
3931,B64-X56,38.0,0.165,2,2,2
3932,B64-X56,37.9,1.45,2,2,2
3933,B64-X56,36.9,0.6,2,2,2
3934,B64-X56,36.7,0.776,2,2,2
3935,B64-X56,36.2,0.488,2,2,2
3936,B64-X56,36.5,0.977,2,2,2
3937,B64-X56,37.3,0.284,2,2,2
3938,B64-X56,37.5,0.617,2,2,2
3939,B64-X56,37.1,0.772,2,2,2
3940,B64-X56,37.6,0.282,2,2,2
3941,B64-X56,37.4,0.219,2,2,2
3942,B64-X56,37.2,0.216,2,2,2
3943,B64-X56,37.3,0.243,2,2,2
3944,B64-X56,37.1,0.166,2,2,2
3945,B64-X56,37.0,0.163,2,2,2
3946,B64-X56,36.9,0.622,2,2,2
3947,B64-X56,37.5,0.33,2,2,2
3948,B64-X56,37.7,0.536,2,2,2
3949,B64-X56,37.2,0.255,2,2,2
3950,B64-X56,37.2,0.377,2,2,2
3951,B64-X56,37.0,0.801,2,2,2
3952,B64-X56,36.4,0.791,2,2,2
3953,B64-X56,36.0,0.439,2,2,2
3954,B64-X56,35.7,0.964,3,3,3
3955,B64-X56,34.8,1.27,3,3,3
3956,B64-X56,33.6,1.05,3,3,3
3957,B64-X56,32.6,1.12,3,3,3
3958,B64-X56,31.9,0.639,3,3,3
3959,B64-X56,31.6,0.119,3,3,3
3960,B64-X56,31.5,0.163,3,3,3
3961,B64-X56,31.5,0.39,3,3,3
3962,B64-X56,31.6,0.0547,3,3,3
3963,B64-X56,31.6,0.171,3,3,3
3964,B64-X56,31.5,0.339,3,3,3
3965,B64-X56,31.6,0.339,3,3,3
