序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
3063,B64-X43,0.0,0.0371,0,0,0
3064,B64-X43,0.26,0.279,0,0,0
3065,B64-X43,0.49,0.18,0,0,0
3066,B64-X43,0.47,0.135,0,0,0
3067,B64-X43,0.52,0.174,0,0,0
3068,B64-X43,0.57,0.184,0,0,0
3069,B64-X43,0.72,0.144,0,0,0
3070,B64-X43,0.8,0.322,0,0,0
3071,B64-X43,0.95,0.777,0,0,0
3072,B64-X43,0.92,0.158,0,0,0
3073,B64-X43,1.03,0.029,0,0,0
3074,B64-X43,1.05,0.295,0,0,0
3075,B64-X43,0.85,0.102,0,0,0
3076,B64-X43,0.94,0.199,0,0,0
3077,B64-X43,0.75,0.252,0,0,0
3078,B64-X43,0.7,0.0975,0,0,0
3079,B64-X43,0.65,0.441,0,0,0
3080,B64-X43,0.91,0.384,0,0,0
3081,B64-X43,0.76,0.22,0,0,0
3082,B64-X43,0.55,0.109,0,0,0
3083,B64-X43,0.45,0.246,0,0,0
3084,B64-X43,0.4,0.113,0,0,0
3085,B64-X43,0.39,0.357,0,0,0
3086,B64-X43,0.53,0.336,0,0,0
3087,B64-X43,0.5,0.283,0,0,0
3088,B64-X43,0.33,0.213,0,0,0
3089,B64-X43,0.5,0.381,0,0,0
3090,B64-X43,0.47,0.152,0,0,0
3091,B64-X43,0.47,0.0907,0,0,0
3092,B64-X43,0.52,0.0434,0,0,0
3093,B64-X43,0.49,0.201,0,0,0
3094,B64-X43,0.42,0.174,0,0,0
3095,B64-X43,0.26,0.361,0,0,0
3096,B64-X43,0.23,0.329,0,0,0
3097,B64-X43,0.47,0.185,0,0,0
3098,B64-X43,0.49,0.152,0,0,0
3099,B64-X43,0.56,0.149,0,0,0
3100,B64-X43,0.7,0.141,0,0,0
3101,B64-X43,0.76,0.52,0,0,0
3102,B64-X43,0.31,1.32,0,0,0
3103,B64-X43,1.27,3.61,0,0,0
3104,B64-X43,2.42,4.77,1,1,1
3105,B64-X43,3.96,5.69,1,1,1
3106,B64-X43,5.81,4.62,1,1,1
3107,B64-X43,7.3,1.95,1,1,1
3108,B64-X43,7.93,2.71,1,1,1
3109,B64-X43,8.8,2.02,1,1,1
3110,B64-X43,9.41,4.1,1,1,1
3111,B64-X43,10.72,3.65,1,1,1
3112,B64-X43,11.88,4.14,1,1,1
3113,B64-X43,13.19,4.59,1,1,1
3114,B64-X43,14.62,5.76,1,1,1
3115,B64-X43,16.45,5.85,1,1,1
3116,B64-X43,18.34,5.24,1,1,1
3117,B64-X43,19.98,5.32,1,1,1
3118,B64-X43,21.12,5.07,1,1,1
3119,B64-X43,22.72,4.54,1,1,1
3120,B64-X43,24.17,4.34,1,1,1
3121,B64-X43,25.54,3.96,1,1,1
3122,B64-X43,26.81,5.14,1,1,1
3123,B64-X43,28.46,3.62,1,1,1
3124,B64-X43,29.62,0.185,1,1,1
3125,B64-X43,29.79,0.905,2,1,1
3126,B64-X43,28.94,0.714,2,2,2
3127,B64-X43,28.57,0.553,2,2,2
3128,B64-X43,28.6,0.145,2,2,2
3129,B64-X43,28.7,0.118,2,2,2
3130,B64-X43,28.64,0.15,2,2,2
3131,B64-X43,28.64,0.187,2,2,2
3132,B64-X43,28.46,0.253,2,2,2
3133,B64-X43,28.31,0.122,2,2,2
3134,B64-X43,28.24,0.125,2,2,2
3135,B64-X43,28.13,0.689,2,2,2
3136,B64-X43,28.7,0.711,2,2,2
3137,B64-X43,29.27,0.579,2,2,2
3138,B64-X43,29.75,0.186,2,2,2
3139,B64-X43,29.62,0.363,2,2,2
3140,B64-X43,29.93,0.309,2,2,2
3141,B64-X43,30.19,0.237,2,2,2
3142,B64-X43,30.19,0.296,2,2,2
3143,B64-X43,29.93,0.706,2,2,2
3144,B64-X43,30.59,0.881,2,2,2
3145,B64-X43,31.4,0.534,2,2,2
3146,B64-X43,31.11,0.463,2,2,2
3147,B64-X43,31.46,0.647,2,2,2
3148,B64-X43,31.9,0.377,2,2,2
3149,B64-X43,31.82,0.464,2,2,2
3150,B64-X43,31.42,0.738,2,2,2
3151,B64-X43,30.85,0.58,2,2,2
3152,B64-X43,31.2,0.461,2,2,2
3153,B64-X43,31.55,0.373,2,2,2
3154,B64-X43,31.68,0.613,2,2,2
3155,B64-X43,31.71,0.612,2,2,2
3156,B64-X43,31.82,0.184,2,2,2
3157,B64-X43,31.96,0.275,2,2,2
3158,B64-X43,32.12,0.0,2,2,2
3159,B64-X43,32.12,0.0,2,2,2
